speaker_name,amazon_url,product_id,wireless,bat_life,water_res,charging,special_feat,review_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R35ZZ31W0HWHLU,4.0 out of 5 stars Sounds Great. Controls Could be More Intuitive,Daniel Sule,4,"Sound and battery life are pretty good. The companion app is also pretty useful for EQ and other settings. I love that I can turn off the device from the app - for those cases where I don't want to walk across the room to turn it off.My one gripe with this product is its media controls. Standard controls: play/pause, and volume up/down work relatively fine. However, skipping ahead or behind is a pain, requiring a double and triple tap of the play/pause button respectively. As if this weren't an issue on its own, pausing or playing music has a VERY significant lag because it's trying to determine if you're playing/pausing or skipping tracks.There are no controls in the app to remedy this, so I've just resorted to only touching the device when I need to turn it on - all other controls happen on my phone.If this can be fixed, or the standard controls (previous track is a long press of the volume down, and the same for next track on volume up) can be presented as an alternative, it would be super helpful.That aside, the product itself works and sounds great. Battery life is pretty good - nothing earth-shattering, but it lasts more than 10 hours at medium volume.","Reviewed in the United States July 30, 2024",AGDWOS2FXYIP7SQAULV3F3VK5NVA,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R1LDAMYAWQ7ZZM,"5.0 out of 5 stars Stop doing research, this is the one.",Justin A.,5,"I never leave reviews unless the product is incredible or absolutely horrible. This speaker is incredible, especially for the price range. There isn't a speaker that comes even close in this price range. I don't know what the price is now, I think I paid like $60. This is on par with the similar looking Bose speaker which goes for around $200. Trust me, just buy it.","Reviewed in the United States September 20, 2024",AHNH7CTH7NOOYIOUVPBWKSS4QJZA,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R4E5HWFBNGM5D,5.0 out of 5 stars So far I'm satisfied,KC,5,"This item was intended to supplement the Mini Flair Bluetooth Speaker that Anker (the manufacturer) once offered.The Mini Flair still works but I haven't used it since I have this.The 300 is easier to take with, much clearer, the bass has presence (without being ""boomy""; though imo an equalizer is essential whether via the soundcore app or otherwise).I haven't had it long enough to evaluate the battery life and it's sonic impression are described without the unit being broken in.I haven't tried playing it at max or near max volume for extended amounts of time, but unless you intend to rock the block there shouldn't be a concern, imho.I actually bought it a few weeks too soon; the price is now down to $50.00 (some colors cost more) but I don't regret it.","Reviewed in the United States August 19, 2024",AHS2OYFN3TTOEDSGLSDFFWTWRFEA,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R36P6UZWST8IH7,4.0 out of 5 stars Initial impressions - very nice,Worker Bee,4,"One star off b/c you'll want to balance using the equalizer, once you do it will remember your setting, so no big deal. Out of the box and no eq it's overly bright, some small speakers are bright and at their limits wrt highs and lows, this is not, there's plenty there to work with and get a sound that's pleasing to you. Good material quality & a substantial feeling in weight. A keeper especially if you can find on sale, let's hope the electronics and battery go the distance.","Reviewed in the United States September 19, 2024",AHUN5AYJI6NOHEVU6JYKM3EFOXUA,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R8LIPDMGAOZJ3,5.0 out of 5 stars BUY IT FOR AMAZING SOUND THAT WON’T BREAK THE BANK,Sam Fernando,5,"I have a comparable Bose speaker and this sounds at least as good and probably better at a fraction of the price. It’s really hard to believe how good this sounds for such a small package.Controls are easy to use, battery lasts and lasts, pairs easily and looks cool. Heavy for its size and seems very sturdy.No reason not to get this. So far, I have bought two of these and want to try the larger version.","Reviewed in the United States September 11, 2024",AEJKVF526YD7XKEXTMOHUSD7YV2A,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R1VN7IM4T67PU2,5.0 out of 5 stars Excellent portable LDAC speaker,friezer,5,"Had the Motion 300 for a day, got it for its LDAC support, as its the only portable speaker under 100 dollars that I could find with LDAC. Using it with an Android phone and a PC, both with LDAC support. Impressed, considering this is a relatively small portable speaker. The difference between this and my Earfun Uboom when listening to music is noticeable when listening to LDAC files and after customizing the equalizer in the Soundcore app. Separation and clarity of different instruments apparent in the 300 and largely missing in the Uboom. The Uboom is a very good portable speaker, but the 300 is at a higher level because of LDAC. Without LDAC, I prefer the Uboom because it has a more vibrant sound to my ear. Navigating the Motion 300 controls and app is a breeze. Like the sound in the different orientations. Using as a desk speaker while plugged in to a USB power hub, so no need to test the battery.I'd give it 4.5 stars if I could because of the relative ordinariness of the non-LDAC sound, but erred on the side of 5 stars because of the rarity of LDAC support in portable speakers right now. Kudos to Soundcore for including it.","Reviewed in the United States July 18, 2024",AFN5RIIKNDJ2DU2DEJNHI7RU4TYQ,TRUE,1,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R1BXRI3XP98ZW1,5.0 out of 5 stars Good Speaker,Justin,5,The amount of sound this puts out for being so small is pretty impressive. We bought this for our boat and it gets loud enough that we can't really have a conversation unless we turn it down. Sound quality seems really good for its size. Setup with bluetooth was very easy. Highly recommend.,"Reviewed in the United States September 23, 2024",AGOAJ5Z6LNHWESYT62HPRODJL6LQ,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R1RB2Y3KB1G96N,5.0 out of 5 stars More than satisfactory replacement for a Bose-mini.,wheeldog,5,"Ever heard ""too much base""? That's the Bose mini. Not good if you listen to news and speech-centric streams. The Soundcore provides a ""bass"" option. Nice. Additionally, and this was surprising-the build-in microphone allows me to use it to test the speech-recognition software my company develops. That's how good the mic is. Oh, right, it is a speaker. Now, given that there is internal protection from water, etc, the sound is excellent, in comparison. Controls are bright and easily visible, and blue-tooth connection signaling is an excellent idea, missing in other devices. Enjoy.","Reviewed in the United States September 3, 2024",AFXWMSDFDPWVMAYU3SWZ2MKIKS6A,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R3UEDBQ6LYS8Q8,5.0 out of 5 stars Excellent Bluetooth Speaker,TMP1982,5,"My wife and I were expecting our first baby and our pregnancy teacher recommended we bring a bluetooth speaker to the delivery as having music and/or ambient sounds can help the process go more smoothly.Upon doing a lot of research: articles, youtube, comparisons, the general consesus was the Soundcore Motion 300 was an excellent option as the performance and price were extremely competive in comparison to similar products.The battery life, from what we found is ~12 hrs, sound quality is marvelous for such a modest size, and connectivity is stable/reliable. It's a very simple speaker and we love the nylon hanging strap.Now that the baby has arrived, we use it for projects outside of our home: yardwork, basement projects, garage maintenance, etc.Anker, you've made another excellent product.","Reviewed in the United States August 7, 2024",AGWPANXAKERIPHP5OGTYGVE7NXUQ,TRUE,1,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R1XI2BGXHQ9I7Z,5.0 out of 5 stars Nice speaker,rich,5,"Easy to set up, works well with Apple. Buttons are easy to use and intuitive.Sound is really good, bass sounds good.This isn’t a $350 speaker, granted, but great for our ears and use. Fills a big great room easily.Offers simple button or more complex sound equaliser via the app.Anker Customer service responds quickly and simply if you have questions.Performs as advertised for initial and later charging and battery life.","Reviewed in the United States September 8, 2024",AFWF7HI52KU6M6H3PSWKVFB7LGAQ,TRUE,0,Color: blue
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R2ZWSR4Z120HQ,"5.0 out of 5 stars Sounds awesome, lots of volume and crystal clear.",Kenny V.,5,"This speaker is definitely the best value bluetooth speaker if you're in the market for one that actually sounds good. The battery life says 18hrs, and they're not kidding. This thing lasts me ALL day and more. Absolutely would recommend it to anyone in the market for a bluetooth speaker. USB-C to charge, and also capable of charging your phone from the same port when you're out and about. Love this thing!","Reviewed in the United States September 9, 2024",AGEWSAGVKTIPJZRAQNFGMQKAM3PA,TRUE,1,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R3S4KHKEN8H9EF,5.0 out of 5 stars Great sound for a small speaker,Bill Jamison,5,It's a small speaker so I wasn't expecting much but I'm happy to report that the sound quality is decent especially for the price. Battery life is great too. Sound is customizable using the Soundcore app.,"Reviewed in the United States September 22, 2024",AFWAWUMZ35XKLQPDNR2N7XPHTRPA,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",RDHY674A18KFV,5.0 out of 5 stars Great Speaker,Geoff R,5,"I have been extremely impressed with Soundcore’s portable speakers. I like that they are wireless independent, meaning that you only use bluetooth to play the music from your phone ( i have bought Apple Pods and Ikea / Sonus units and all have had major issues connecting) - Soundcore is a breath of fresh air and the sound quality is very impressive.","Reviewed in the United States September 6, 2024",AET6QGIOBW2DYIODX4WROOJ22JIA,TRUE,0,Color: blue
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",RH1S0729WJWDN,"5.0 out of 5 stars Excellent sound, portability, and value.",Jon Kim,5,"This unit replaced an older SoundCore Motion Q speaker that we used for about 6 years and toward the end of its life stopped holding a charge. This unit is a bit larger overall but flatter and more portable with vastly superior sound. Highly recommended, especially if you can get one during one of their frequent sales/discount events.","Reviewed in the United States September 14, 2024",AGNRKLSBYTBIVI2YH3VK4JKCKUTQ,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",RYSX7OGBDWYTU,5.0 out of 5 stars Loud sound great balance,DAN M.,5,"I bought this to attached to my son's mountain bike when we hit the trails and he loves it. The battery lasts forever and the cspund quality is just amazon. I also have the bigger speaker for the backyard, but this one is perfect for on the go adventures with my son.","Reviewed in the United States September 14, 2024",AHZTRTE4QB6X6JYOBKS6O6HHYAHA,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R6W69DZR44Z0E,5.0 out of 5 stars Bang for the Buck!,Dr. Cujo,5,"I own the Bose Soundflex. If you’re considering this speaker, then you probably know that it’s remarkably similar to the Soundflex.While the Soundflex sounds a bit better to me, it’s a slight difference at best. I personally got a refurbished unit from Anker and couldn’t be happier. Far less expensive and very close in terms of sound. The Motion 300 feels more durable to me and more sturdily built. I feel like the Soundcore could survive a fall. While the Soundflex is well-built, I wouldn’t want to drop it. Just compare prices and enjoy!","Reviewed in the United States August 25, 2024",AHHHKCMHW3ASKTB6HE2VKRL6UK3A,TRUE,0,Color: black
Anker Soundcore Motion+,https://www.amazon.com/Soundcore-Bluetooth-SmartTune-Technology-Waterproof/dp/B0CDJWTWMB/ref=sr_1_1?crid=N48A04RAFRZV&dib=eyJ2IjoiMSJ9.PqNHt6PsVvr4pxwR4qbydeNbm-IB7HjsREaH1C7OksXg2gUF4ZC3b53PNajLBshAzxL-cXBrhvmmz7F87Dp4RDtPvgp8oAJ3cElDSc3aRJNNCdowvLLf97ET-29MvOR-S0_yvN4V2cs8RAwcBUftSXjoToQfjMgEW1nMfTyL3mbrGfMu7VaVfN3njshBfBRkuVydBaTA8XWekJAWf7jFDu3llDGhEgCnjaK_6r2f71k.UZ2flpkJadp9HYxDFP0MCrvpDy7gTQjNThf-8ABi-RU&dib_tag=se&keywords=Anker+Soundcore+Motion%2B&qid=1728136916&sprefix=%2Caps%2C346&sr=8-1,B0CDJWTWMB,Yes,Up to 12 hours,IPX7,No,"High-Res Audio, Qualcomm aptX, Extended bass and treble",R1DNQJ95T3O72O,"5.0 out of 5 stars Amazing speaker, quality product",Casey Hayes,5,"It's rare that you find a product that it's clear how much thought and effort went into the design and construction of it. Soundcore by Anker has knocked it out of the park with this speaker, and I simply couldn't be happier. While this is more than I planned to spend on a Bluetooth speaker, it was well worth the investment as I can already tell this build quality will last a very long time.Connecting the speaker to my phone couldn't have been easier. It paired instantly and even renamed the device automatically so I can easily recognize the in the future. It does have an app you can download for more control over some settings, but it's not necessary.The Bluetooth range is impeccable. I cranked the volume up to max and walked ~150ft away before I hear the first break in connection. Speaking of volume, this speaker performs better than any other mobile speaker I've used before. While I didn't notice anything remarkable about the Bass Boost mode, it has a decent, well rounded audio profile already.I love the included loop that unsnaps to easily hang the speaker. While it's a little tough to unsnap it, the quality of the loop once again feels solid and that it will last a lot of use. Between the loop and the multiple arrangements of feet, this speaker is quite versatile in how you can orient it. The speaker will also automatically adjust it's sound profile depending on it's orientation. While I can I hear the adjustments being made when moving the speaker, I can't quite tell what impact it has on the audio quality. It might be more gimmick than anything, but I'm no audiophile and it's certainly not hurting anything.I love that the device uses USB-C to charge. This gives it faster charging capabilities over the older form factors, and I've already got plenty of these cables available (and the product includes a short cable as well).Overall, I feel this speaker is the best bang for the buck, easily justifying it's higher price point.","Reviewed in the United States May 2, 2024",AGLRRYKJBJWL7YCTL25F3YECG2KA,TRUE,4,Color: black
